,DATE_TIME,DC_POWER,AC_POWER,REACTIVE_POWER,VOLTAGE,AMPERAGE,POWER_FACTOR
1572,2020-06-01 11:00:00,234969.16,229402.038,5.567,23.02,224.562,0.98
1573,2020-06-01 11:15:00,222976.517,217678.857,5.295,23.074,212.637,0.98
1574,2020-06-01 11:30:00,270574.484,263938.127,6.635,23.072,258.019,0.98
1575,2020-06-01 11:45:00,124241.267,121723.197,2.519,23.043,118.611,0.98
1576,2020-06-01 12:00:00,115789.875,113510.464,2.28,23.094,110.325,0.98
1577,2020-06-01 12:15:00,151830.43,148629.481,3.2,23.05,144.929,0.98
1578,2020-06-01 12:30:00,164690.786,161155.053,3.536,23.098,156.915,0.98
1579,2020-06-01 12:45:00,88224.731,86654.18,1.57,23.023,84.303,0.98
1580,2020-06-01 13:00:00,150720.731,147485.482,3.235,23.082,143.667,0.98
1581,2020-06-01 13:15:00,206622.73,201889.589,4.732,23.064,197.112,0.98
1582,2020-06-01 13:30:00,214543.109,209577.464,4.967,23.074,204.563,0.98
1583,2020-06-01 13:45:00,142658.031,139706.5,2.952,23.067,136.054,0.98
1584,2020-06-01 14:00:00,62676.997,61390.858,1.284,23.074,59.764,0.98
1585,2020-06-01 14:15:00,73282.375,71841.125,1.44,23.052,69.939,0.98
1586,2020-06-01 14:30:00,110198.144,108050.001,2.148,23.043,105.217,0.98
1587,2020-06-01 14:45:00,65760.25,64580.125,1.18,23.07,62.717,0.98
1588,2020-06-01 15:00:00,63728.429,62547.715,1.181,23.078,60.752,0.98
1589,2020-06-01 15:15:00,43867.875,43003.0,0.863,23.039,41.892,0.98
1590,2020-06-01 15:30:00,38720.86,37944.002,0.776,23.077,36.916,0.98
1591,2020-06-01 15:45:00,31867.0,31048.875,0.819,23.049,30.418,0.97
1592,2020-06-01 16:00:00,37023.426,36229.714,0.795,23.08,35.295,0.98
1593,2020-06-01 16:15:00,42914.25,42066.375,0.848,23.054,40.952,0.98
1594,2020-06-01 16:30:00,38237.284,37476.998,0.761,23.058,36.484,0.98
1595,2020-06-01 16:45:00,35492.162,34750.679,0.742,23.04,33.894,0.98
1596,2020-06-01 17:00:00,28973.91,28192.945,0.783,23.093,27.603,0.97
1597,2020-06-01 17:15:00,21542.77,20929.356,0.613,23.029,20.58,0.97
1598,2020-06-01 17:30:00,15202.876,14728.536,0.477,23.051,14.509,0.97
1599,2020-06-01 17:45:00,15365.091,14886.517,0.478,22.986,14.707,0.97
1600,2020-06-01 18:00:00,12071.661,11680.501,0.39,23.046,11.524,0.97
1601,2020-06-01 18:15:00,5915.0,5714.428,0.197,23.083,5.638,0.97
1602,2020-06-01 18:30:00,498.5,480.875,0.02,23.03,0.475,0.96
1603,2020-06-01 18:45:00,0.0,0.0,0.0,23.078,0.0,
1604,2020-06-01 19:00:00,0.0,0.0,0.0,23.052,0.0,
1605,2020-06-01 19:15:00,0.0,0.0,0.0,23.046,0.0,
1606,2020-06-01 19:30:00,0.0,0.0,0.0,23.014,0.0,
1607,2020-06-01 19:45:00,0.0,0.0,0.0,23.081,0.0,
1608,2020-06-01 20:00:00,0.0,0.0,0.0,23.086,0.0,
1609,2020-06-01 20:15:00,0.0,0.0,0.0,23.062,0.0,
1610,2020-06-01 20:30:00,0.0,0.0,0.0,23.047,0.0,
1611,2020-06-01 20:45:00,0.0,0.0,0.0,23.05,0.0,
1612,2020-06-01 21:00:00,0.0,0.0,0.0,23.049,0.0,
1613,2020-06-01 21:15:00,0.0,0.0,0.0,23.051,0.0,
1614,2020-06-01 21:30:00,0.0,0.0,0.0,23.077,0.0,
1615,2020-06-01 21:45:00,0.0,0.0,0.0,23.041,0.0,
1616,2020-06-01 22:00:00,0.0,0.0,0.0,23.048,0.0,
1617,2020-06-01 22:15:00,0.0,0.0,0.0,23.021,0.0,
1618,2020-06-01 22:30:00,0.0,0.0,0.0,23.022,0.0,
1619,2020-06-01 22:45:00,0.0,0.0,0.0,23.001,0.0,
1620,2020-06-01 23:00:00,0.0,0.0,0.0,23.092,0.0,
1621,2020-06-01 23:15:00,0.0,0.0,0.0,23.038,0.0,
1622,2020-06-01 23:30:00,0.0,0.0,0.0,23.047,0.0,
1623,2020-06-01 23:45:00,0.0,0.0,0.0,23.056,0.0,
1624,2020-06-02 00:00:00,0.0,0.0,0.0,23.033,0.0,
1625,2020-06-02 00:15:00,0.0,0.0,0.0,23.068,0.0,
1626,2020-06-02 00:30:00,0.0,0.0,0.0,23.022,0.0,
1627,2020-06-02 00:45:00,0.0,0.0,0.0,23.077,0.0,
1628,2020-06-02 01:00:00,0.0,0.0,0.0,23.003,0.0,
1629,2020-06-02 01:15:00,0.0,0.0,0.0,23.045,0.0,
1630,2020-06-02 01:30:00,0.0,0.0,0.0,23.066,0.0,
1631,2020-06-02 01:45:00,0.0,0.0,0.0,23.024,0.0,
1632,2020-06-02 02:00:00,0.0,0.0,0.0,23.032,0.0,
1633,2020-06-02 02:15:00,0.0,0.0,0.0,23.068,0.0,
1634,2020-06-02 02:30:00,0.0,0.0,0.0,23.097,0.0,
1635,2020-06-02 02:45:00,0.0,0.0,0.0,23.017,0.0,
1636,2020-06-02 03:00:00,0.0,0.0,0.0,23.018,0.0,
1637,2020-06-02 03:15:00,0.0,0.0,0.0,23.08,0.0,
1638,2020-06-02 03:30:00,0.0,0.0,0.0,23.062,0.0,
1639,2020-06-02 03:45:00,0.0,0.0,0.0,23.017,0.0,
1640,2020-06-02 04:00:00,0.0,0.0,0.0,23.09,0.0,
1641,2020-06-02 04:15:00,0.0,0.0,0.0,23.069,0.0,
1642,2020-06-02 04:30:00,0.0,0.0,0.0,23.045,0.0,
1643,2020-06-02 04:45:00,0.0,0.0,0.0,23.065,0.0,
1644,2020-06-02 05:00:00,0.0,0.0,0.0,23.089,0.0,
1645,2020-06-02 05:15:00,0.0,0.0,0.0,23.043,0.0,
1646,2020-06-02 05:30:00,0.0,0.0,0.0,23.075,0.0,
1647,2020-06-02 05:45:00,0.0,0.0,0.0,23.056,0.0,
1648,2020-06-02 06:00:00,1699.641,1639.965,0.06,23.013,1.627,0.96
1649,2020-06-02 06:15:00,8831.857,8538.392,0.293,23.017,8.442,0.97
1650,2020-06-02 06:30:00,10652.981,10302.0,0.351,23.076,10.159,0.97
1651,2020-06-02 06:45:00,17781.84,17251.982,0.532,23.05,16.97,0.97
1652,2020-06-02 07:00:00,37047.447,36247.661,0.799,23.004,35.432,0.98
1653,2020-06-02 07:15:00,38318.981,37498.697,0.821,23.063,36.56,0.98
1654,2020-06-02 07:30:00,46107.233,45202.159,0.903,23.063,43.982,0.98
1655,2020-06-02 07:45:00,51862.911,50853.822,1.011,23.111,49.369,0.98
1656,2020-06-02 08:00:00,92347.284,90632.571,1.714,23.051,88.122,0.98
1657,2020-06-02 08:15:00,181513.464,177635.09,3.877,23.08,173.031,0.98
1658,2020-06-02 08:30:00,180844.161,176969.642,3.876,23.047,172.616,0.98
1659,2020-06-02 08:45:00,162367.643,158956.161,3.41,22.998,155.312,0.98
1660,2020-06-02 09:00:00,145043.09,142062.716,2.981,23.087,138.214,0.98
1661,2020-06-02 09:15:00,196786.963,192435.214,4.353,23.059,187.748,0.98
1662,2020-06-02 09:30:00,209640.052,204807.928,4.831,23.115,199.558,0.98
1663,2020-06-02 09:45:00,217646.071,212747.358,4.897,23.039,207.827,0.98
1664,2020-06-02 10:00:00,207903.179,203334.946,4.571,23.057,198.38,0.98
1665,2020-06-02 10:15:00,155127.446,151891.553,3.236,22.979,148.522,0.98
1666,2020-06-02 10:30:00,153095.018,149911.429,3.182,23.01,146.374,0.98
1667,2020-06-02 10:45:00,203475.161,198990.965,4.484,23.069,194.047,0.98
1668,2020-06-02 11:00:00,203963.571,199434.179,4.529,23.061,194.597,0.98
1669,2020-06-02 11:15:00,152586.376,149419.409,3.169,23.021,145.816,0.98
1670,2020-06-02 11:30:00,140316.34,137460.894,2.854,23.021,134.101,0.98
1671,2020-06-02 11:45:00,135540.981,132800.428,2.738,23.023,129.523,0.98
1672,2020-06-02 12:00:00,181179.446,177311.142,3.869,23.05,172.94,0.98
1673,2020-06-02 12:15:00,211227.286,206517.574,4.711,23.087,201.282,0.98
1674,2020-06-02 12:30:00,197603.803,193190.197,4.411,23.06,188.53,0.98
1675,2020-06-02 12:45:00,240134.375,234533.376,5.6,23.071,228.986,0.98
1676,2020-06-02 13:00:00,272950.946,266225.893,6.725,23.029,260.761,0.98
1677,2020-06-02 13:15:00,264521.072,258112.91,6.407,23.004,252.961,0.98
1678,2020-06-02 13:30:00,223013.054,217933.911,5.077,23.069,212.681,0.98
1679,2020-06-02 13:45:00,279887.288,273035.107,6.851,23.056,267.102,0.98
1680,2020-06-02 14:00:00,147842.248,144806.501,3.035,23.011,141.363,0.98
1681,2020-06-02 14:15:00,160173.337,156838.447,3.336,23.045,152.906,0.98
1682,2020-06-02 14:30:00,196330.929,191864.606,4.465,23.08,187.15,0.98
1683,2020-06-02 14:45:00,196410.805,191957.322,4.452,23.024,187.683,0.98
1684,2020-06-02 15:00:00,146198.965,143159.285,3.041,22.988,139.918,0.98
1685,2020-06-02 15:15:00,118655.035,116304.197,2.351,23.093,113.051,0.98
1686,2020-06-02 15:30:00,131311.553,128668.304,2.645,23.046,125.357,0.98
1687,2020-06-02 15:45:00,143383.108,140417.09,2.966,22.982,137.275,0.98
1688,2020-06-02 16:00:00,151051.338,147912.518,3.139,23.09,143.95,0.98
1689,2020-06-02 16:15:00,109280.875,107194.893,2.085,23.074,104.192,0.98
1690,2020-06-02 16:30:00,100150.626,98283.68,1.866,23.067,95.513,0.98
1691,2020-06-02 16:45:00,68394.09,67133.66,1.258,23.042,65.307,0.98
1692,2020-06-02 17:00:00,61327.019,60187.463,1.141,23.026,58.597,0.98
1693,2020-06-02 17:15:00,33945.929,33167.607,0.78,23.051,32.401,0.98
1694,2020-06-02 17:30:00,20496.07,19903.499,0.595,23.062,19.554,0.97
1695,2020-06-02 17:45:00,13233.161,12810.535,0.421,23.105,12.601,0.97
1696,2020-06-02 18:00:00,7549.326,7295.779,0.252,23.082,7.196,0.97
1697,2020-06-02 18:15:00,4171.857,4029.375,0.141,14.686,3.976,0.97
1698,2020-06-02 18:30:00,887.641,855.677,0.029,14.672,0.846,0.96
1699,2020-06-02 18:45:00,0.0,0.0,0.0,14.705,0.0,
1700,2020-06-02 19:00:00,0.0,0.0,0.0,23.047,0.0,
1701,2020-06-02 19:15:00,0.0,0.0,0.0,23.087,0.0,
1702,2020-06-02 19:30:00,0.0,0.0,0.0,22.983,0.0,
1703,2020-06-02 19:45:00,0.0,0.0,0.0,23.057,0.0,
1704,2020-06-02 20:00:00,0.0,0.0,0.0,23.029,0.0,
1705,2020-06-02 20:15:00,0.0,0.0,0.0,23.055,0.0,
1706,2020-06-02 20:30:00,0.0,0.0,0.0,23.059,0.0,
1707,2020-06-02 20:45:00,0.0,0.0,0.0,23.021,0.0,
1708,2020-06-02 21:00:00,0.0,0.0,0.0,23.032,0.0,
1709,2020-06-02 21:15:00,0.0,0.0,0.0,23.037,0.0,
1710,2020-06-02 21:30:00,0.0,0.0,0.0,23.041,0.0,
1711,2020-06-02 21:45:00,0.0,0.0,0.0,23.073,0.0,
1712,2020-06-02 22:00:00,0.0,0.0,0.0,23.042,0.0,
1713,2020-06-02 22:15:00,0.0,0.0,0.0,23.057,0.0,
1714,2020-06-02 22:30:00,0.0,0.0,0.0,23.03,0.0,
1715,2020-06-02 22:45:00,0.0,0.0,0.0,23.033,0.0,
1716,2020-06-02 23:00:00,0.0,0.0,0.0,23.078,0.0,
1717,2020-06-02 23:15:00,0.0,0.0,0.0,23.055,0.0,
1718,2020-06-02 23:30:00,0.0,0.0,0.0,23.086,0.0,
1719,2020-06-02 23:45:00,0.0,0.0,0.0,23.078,0.0,
1720,2020-06-03 00:00:00,0.0,0.0,0.0,23.06,0.0,
1721,2020-06-03 00:15:00,0.0,0.0,0.0,23.086,0.0,
1722,2020-06-03 00:30:00,0.0,0.0,0.0,23.037,0.0,
1723,2020-06-03 00:45:00,0.0,0.0,0.0,23.049,0.0,
1724,2020-06-03 01:00:00,0.0,0.0,0.0,23.072,0.0,
1725,2020-06-03 01:15:00,0.0,0.0,0.0,23.045,0.0,
1726,2020-06-03 01:30:00,0.0,0.0,0.0,23.029,0.0,
1727,2020-06-03 01:45:00,0.0,0.0,0.0,23.04,0.0,
1728,2020-06-03 02:00:00,0.0,0.0,0.0,23.004,0.0,
1729,2020-06-03 02:15:00,0.0,0.0,0.0,23.035,0.0,
1730,2020-06-03 02:30:00,0.0,0.0,0.0,23.036,0.0,
1731,2020-06-03 02:45:00,0.0,0.0,0.0,23.068,0.0,
1732,2020-06-03 03:00:00,0.0,0.0,0.0,23.038,0.0,
1733,2020-06-03 03:15:00,0.0,0.0,0.0,23.044,0.0,
1734,2020-06-03 03:30:00,0.0,0.0,0.0,23.062,0.0,
1735,2020-06-03 03:45:00,0.0,0.0,0.0,23.067,0.0,
1736,2020-06-03 04:00:00,0.0,0.0,0.0,23.018,0.0,
1737,2020-06-03 04:15:00,0.0,0.0,0.0,22.995,0.0,
1738,2020-06-03 04:30:00,0.0,0.0,0.0,23.068,0.0,
1739,2020-06-03 04:45:00,0.0,0.0,0.0,23.004,0.0,
1740,2020-06-03 05:00:00,0.0,0.0,0.0,23.076,0.0,
1741,2020-06-03 05:15:00,0.0,0.0,0.0,23.059,0.0,
1742,2020-06-03 05:30:00,0.0,0.0,0.0,23.032,0.0,
1743,2020-06-03 05:45:00,0.0,0.0,0.0,23.04,0.0,
1744,2020-06-03 06:00:00,1264.84,1220.678,0.046,23.037,1.208,0.97
1745,2020-06-03 06:15:00,7380.553,7132.534,0.249,23.024,7.051,0.97
1746,2020-06-03 06:30:00,13328.392,12899.482,0.429,23.038,12.728,0.97
1747,2020-06-03 06:45:00,19989.001,19408.536,0.577,23.032,19.095,0.97
1748,2020-06-03 07:00:00,31571.661,30792.482,0.78,23.04,30.149,0.98
1749,2020-06-03 07:15:00,48720.697,47767.857,0.953,23.065,46.471,0.98
1750,2020-06-03 07:30:00,61366.109,60193.731,1.172,23.07,58.522,0.98
1751,2020-06-03 07:45:00,72749.572,71517.071,1.23,23.086,69.332,0.98
1752,2020-06-03 08:00:00,94628.411,92894.999,1.734,23.089,90.166,0.98
1753,2020-06-03 08:15:00,98757.019,96952.82,1.806,23.067,94.192,0.98
1754,2020-06-03 08:30:00,99424.749,97593.125,1.833,23.07,94.826,0.98
1755,2020-06-03 08:45:00,112502.249,110293.108,2.212,23.086,107.218,0.98
1756,2020-06-03 09:00:00,138657.109,135839.679,2.816,23.082,132.157,0.98
1757,2020-06-03 09:15:00,137880.304,135079.142,2.801,23.068,131.499,0.98
1758,2020-06-03 09:30:00,126995.981,124467.769,2.53,23.029,121.318,0.98
1759,2020-06-03 09:45:00,130291.501,127672.232,2.617,23.055,124.328,0.98
1760,2020-06-03 10:00:00,129318.553,126723.339,2.594,23.053,123.41,0.98
1761,2020-06-03 10:15:00,133436.249,130742.823,2.694,23.056,127.337,0.98
1762,2020-06-03 10:30:00,193996.732,189791.161,4.207,23.019,185.404,0.98
1763,2020-06-03 10:45:00,237416.715,231962.196,5.454,23.083,226.273,0.98
1764,2020-06-03 11:00:00,214267.321,209522.252,4.746,23.036,204.642,0.98
1765,2020-06-03 11:15:00,205570.233,201071.268,4.498,23.015,196.523,0.98
1766,2020-06-03 11:30:00,236707.482,231219.911,5.488,23.048,225.959,0.98
1767,2020-06-03 11:45:00,286506.394,279444.607,7.062,23.058,273.37,0.98
1768,2020-06-03 12:00:00,205396.608,200884.054,4.513,23.085,195.746,0.98
1769,2020-06-03 12:15:00,222223.194,217242.68,4.98,23.023,212.345,0.98
1770,2020-06-03 12:30:00,247843.554,241991.928,5.854,23.086,236.182,0.98
1771,2020-06-03 12:45:00,275618.517,268864.018,6.754,23.005,263.548,0.98
1772,2020-06-03 13:00:00,241384.859,235769.555,5.618,23.01,230.775,0.98
1773,2020-06-03 13:15:00,217896.303,213005.374,4.89,23.026,208.19,0.98
1774,2020-06-03 13:30:00,226154.519,220981.287,5.174,23.039,215.953,0.98
1775,2020-06-03 13:45:00,183598.0,179747.667,3.85,23.031,175.378,0.98
1776,2020-06-03 14:00:00,29698.0,29077.0,0.621,4.189,28.359,0.98
1777,2020-06-03 14:15:00,214739.161,209927.964,4.81,23.026,205.17,0.98
1778,2020-06-03 14:30:00,205743.036,201138.606,4.607,23.065,196.235,0.98
1779,2020-06-03 14:45:00,219961.857,214937.196,5.026,23.073,209.729,0.98
1780,2020-06-03 15:00:00,262008.32,255715.858,6.293,22.989,250.741,0.98
1781,2020-06-03 15:15:00,241593.233,235894.928,5.7,23.047,230.626,0.98
1782,2020-06-03 15:30:00,152544.214,149372.482,3.173,23.031,145.743,0.98
1783,2020-06-03 15:45:00,123982.786,121514.892,2.469,23.037,118.408,0.98
1784,2020-06-03 16:00:00,113119.786,110936.197,2.185,23.06,107.914,0.98
1785,2020-06-03 16:15:00,84684.447,83086.768,1.599,23.035,80.89,0.98
1786,2020-06-03 16:30:00,56646.036,55554.696,1.091,23.066,54.029,0.98
1787,2020-06-03 16:45:00,96084.535,94212.964,1.871,23.078,91.602,0.98
1788,2020-06-03 17:00:00,120070.249,117702.179,2.37,23.009,114.812,0.98
1789,2020-06-03 17:15:00,61668.178,60535.929,1.131,23.041,58.887,0.98
1790,2020-06-03 17:30:00,46231.392,45319.931,0.911,23.017,44.19,0.98
1791,2020-06-03 17:45:00,26128.466,25423.144,0.706,23.031,24.952,0.97
1792,2020-06-03 18:00:00,14761.249,14302.999,0.456,23.059,14.082,0.97
1793,2020-06-03 18:15:00,7999.554,7730.983,0.265,23.079,7.624,0.97
1794,2020-06-03 18:30:00,2083.393,2009.948,0.074,23.057,1.989,0.96
1795,2020-06-03 18:45:00,0.0,0.0,0.0,23.086,0.0,
1796,2020-06-03 19:00:00,0.0,0.0,0.0,23.097,0.0,
1797,2020-06-03 19:15:00,0.0,0.0,0.0,23.061,0.0,
1798,2020-06-03 19:30:00,0.0,0.0,0.0,23.044,0.0,
1799,2020-06-03 19:45:00,0.0,0.0,0.0,23.02,0.0,
1800,2020-06-03 20:00:00,0.0,0.0,0.0,23.057,0.0,
1801,2020-06-03 20:15:00,0.0,0.0,0.0,23.053,0.0,
1802,2020-06-03 20:30:00,0.0,0.0,0.0,23.121,0.0,
1803,2020-06-03 20:45:00,0.0,0.0,0.0,23.051,0.0,
1804,2020-06-03 21:00:00,0.0,0.0,0.0,23.025,0.0,
1805,2020-06-03 21:15:00,0.0,0.0,0.0,23.079,0.0,
1806,2020-06-03 21:30:00,0.0,0.0,0.0,23.017,0.0,
1807,2020-06-03 21:45:00,0.0,0.0,0.0,23.064,0.0,
1808,2020-06-03 22:00:00,0.0,0.0,0.0,23.031,0.0,
1809,2020-06-03 22:15:00,0.0,0.0,0.0,23.095,0.0,
1810,2020-06-03 22:30:00,0.0,0.0,0.0,23.063,0.0,
1811,2020-06-03 22:45:00,0.0,0.0,0.0,23.019,0.0,
1812,2020-06-03 23:00:00,0.0,0.0,0.0,23.036,0.0,
1813,2020-06-03 23:15:00,0.0,0.0,0.0,23.042,0.0,
1814,2020-06-03 23:30:00,0.0,0.0,0.0,23.024,0.0,
1815,2020-06-03 23:45:00,0.0,0.0,0.0,23.025,0.0,
1816,2020-06-04 00:00:00,0.0,0.0,0.0,23.082,0.0,
1817,2020-06-04 00:15:00,0.0,0.0,0.0,23.034,0.0,
1818,2020-06-04 00:30:00,0.0,0.0,0.0,23.114,0.0,
1819,2020-06-04 00:45:00,0.0,0.0,0.0,23.062,0.0,
1820,2020-06-04 01:00:00,0.0,0.0,0.0,23.079,0.0,
1821,2020-06-04 01:15:00,0.0,0.0,0.0,23.058,0.0,
1822,2020-06-04 01:30:00,0.0,0.0,0.0,23.043,0.0,
1823,2020-06-04 01:45:00,0.0,0.0,0.0,23.048,0.0,
1824,2020-06-04 02:00:00,0.0,0.0,0.0,23.095,0.0,
1825,2020-06-04 02:15:00,0.0,0.0,0.0,23.041,0.0,
1826,2020-06-04 02:30:00,0.0,0.0,0.0,23.036,0.0,
1827,2020-06-04 02:45:00,0.0,0.0,0.0,23.074,0.0,
1828,2020-06-04 03:00:00,0.0,0.0,0.0,23.019,0.0,
1829,2020-06-04 03:15:00,0.0,0.0,0.0,23.079,0.0,
1830,2020-06-04 03:30:00,0.0,0.0,0.0,23.04,0.0,
1831,2020-06-04 03:45:00,0.0,0.0,0.0,23.076,0.0,
1832,2020-06-04 04:00:00,0.0,0.0,0.0,23.059,0.0,
1833,2020-06-04 04:15:00,0.0,0.0,0.0,23.054,0.0,
1834,2020-06-04 04:30:00,0.0,0.0,0.0,23.027,0.0,
1835,2020-06-04 04:45:00,0.0,0.0,0.0,23.073,0.0,
1836,2020-06-04 05:00:00,0.0,0.0,0.0,23.037,0.0,
1837,2020-06-04 05:15:00,0.0,0.0,0.0,23.082,0.0,
1838,2020-06-04 05:30:00,0.0,0.0,0.0,23.025,0.0,
1839,2020-06-04 05:45:00,0.0,0.0,0.0,23.03,0.0,
1840,2020-06-04 06:00:00,1508.32,1455.446,0.053,23.062,1.44,0.96
1841,2020-06-04 06:15:00,8426.18,8144.801,0.282,23.042,8.045,0.97
1842,2020-06-04 06:30:00,16244.357,15749.429,0.492,23.084,15.483,0.97
1843,2020-06-04 06:45:00,26523.625,25806.411,0.716,23.022,25.352,0.97
1844,2020-06-04 07:00:00,40864.5,40041.803,0.822,23.059,38.993,0.98
1845,2020-06-04 07:15:00,55111.785,54060.696,1.051,23.018,52.681,0.98
1846,2020-06-04 07:30:00,56590.892,55547.749,1.044,23.064,53.989,0.98
1847,2020-06-04 07:45:00,74608.786,73180.894,1.427,23.021,71.318,0.98
1848,2020-06-04 08:00:00,108404.589,106353.876,2.05,23.061,103.428,0.98
1849,2020-06-04 08:15:00,116275.268,114013.698,2.26,22.995,111.258,0.98
1850,2020-06-04 08:30:00,140712.75,137839.214,2.873,23.0,134.583,0.98
1851,2020-06-04 08:45:00,106384.732,104293.981,2.09,23.028,101.635,0.98
1852,2020-06-04 09:00:00,168924.411,165335.017,3.589,22.995,161.615,0.98
1853,2020-06-04 09:15:00,144483.286,141494.196,2.992,23.012,138.113,0.98
1854,2020-06-04 09:30:00,146737.268,143670.321,3.065,23.056,140.031,0.98
1855,2020-06-04 09:45:00,147830.786,144670.733,3.16,23.034,141.174,0.98
1856,2020-06-04 10:00:00,213117.497,208144.412,4.974,23.045,203.458,0.98
1857,2020-06-04 10:15:00,178955.107,174886.358,4.068,23.117,170.336,0.98
1858,2020-06-04 10:30:00,214412.5,209347.588,5.064,23.038,204.78,0.98
1859,2020-06-04 10:45:00,268669.447,262063.696,6.609,23.123,255.642,0.98
1860,2020-06-04 11:00:00,217730.608,212656.394,5.073,23.028,207.991,0.98
1861,2020-06-04 11:15:00,216385.553,211371.751,5.012,23.056,206.467,0.98
1862,2020-06-04 11:30:00,206619.196,201983.412,4.637,23.085,196.919,0.98
1863,2020-06-04 11:45:00,234062.768,228581.859,5.481,23.035,223.53,0.98
1864,2020-06-04 12:00:00,254973.625,248775.822,6.197,23.044,243.435,0.98
1865,2020-06-04 12:15:00,241891.803,236093.909,5.798,23.035,231.031,0.98
1866,2020-06-04 12:30:00,205627.125,200870.196,4.759,23.059,196.148,0.98
1867,2020-06-04 12:45:00,179072.892,175026.946,4.047,23.119,170.407,0.98
1868,2020-06-04 13:00:00,271756.75,265119.161,6.639,23.024,259.699,0.98
1869,2020-06-04 13:15:00,273825.751,267119.391,6.707,23.015,261.754,0.98
1870,2020-06-04 13:30:00,173753.572,170048.054,3.708,23.027,166.015,0.98
1871,2020-06-04 13:45:00,248432.499,242498.249,5.932,23.078,236.823,0.98
1872,2020-06-04 14:00:00,177648.947,173672.857,3.975,23.043,169.58,0.98
1873,2020-06-04 14:15:00,161086.894,157585.57,3.504,23.065,153.625,0.98
1874,2020-06-04 14:30:00,154733.964,151513.607,3.22,23.037,147.766,0.98
1875,2020-06-04 14:45:00,223138.411,217985.302,5.154,23.037,213.09,0.98
1876,2020-06-04 15:00:00,248848.517,242835.144,6.013,23.02,237.819,0.98
1877,2020-06-04 15:15:00,183528.464,179513.966,4.017,23.047,175.195,0.98
1878,2020-06-04 15:30:00,189792.876,185672.447,4.12,23.067,181.026,0.98
1879,2020-06-04 15:45:00,180917.696,177042.517,3.875,23.034,172.748,0.98
1880,2020-06-04 16:00:00,171303.25,167691.518,3.614,23.011,163.778,0.98
1881,2020-06-04 16:15:00,148346.678,145300.447,3.045,23.058,141.542,0.98
1882,2020-06-04 16:30:00,130135.947,127520.072,2.615,23.016,124.403,0.98
1883,2020-06-04 16:45:00,84376.322,82809.571,1.564,23.055,80.519,0.98
1884,2020-06-04 17:00:00,88979.321,87417.482,1.562,23.005,85.088,0.98
1885,2020-06-04 17:15:00,84051.483,82598.446,1.452,23.032,80.29,0.98
1886,2020-06-04 17:30:00,66929.338,65728.91,1.201,23.067,63.833,0.98
1887,2020-06-04 17:45:00,41641.93,40782.071,0.86,23.061,39.725,0.98
1888,2020-06-04 18:00:00,19163.857,18602.071,0.563,23.096,18.257,0.97
1889,2020-06-04 18:15:00,6454.625,6236.802,0.217,23.067,6.155,0.97
1890,2020-06-04 18:30:00,1034.71,997.619,0.041,23.03,0.989,0.96
1891,2020-06-04 18:45:00,0.0,0.0,0.0,10.504,0.0,
1892,2020-06-04 19:00:00,0.0,0.0,0.0,10.448,0.0,
1893,2020-06-04 19:15:00,0.0,0.0,0.0,10.467,0.0,
1894,2020-06-04 19:30:00,0.0,0.0,0.0,10.467,0.0,
1895,2020-06-04 19:45:00,0.0,0.0,0.0,10.484,0.0,
1896,2020-06-04 20:00:00,0.0,0.0,0.0,23.021,0.0,
1897,2020-06-04 20:15:00,0.0,0.0,0.0,23.051,0.0,
1898,2020-06-04 20:30:00,0.0,0.0,0.0,23.074,0.0,
1899,2020-06-04 20:45:00,0.0,0.0,0.0,23.041,0.0,
1900,2020-06-04 21:00:00,0.0,0.0,0.0,23.033,0.0,
1901,2020-06-04 21:15:00,0.0,0.0,0.0,23.047,0.0,
1902,2020-06-04 21:30:00,0.0,0.0,0.0,23.032,0.0,
1903,2020-06-04 21:45:00,0.0,0.0,0.0,23.074,0.0,
1904,2020-06-04 22:00:00,0.0,0.0,0.0,23.098,0.0,
1905,2020-06-04 22:15:00,0.0,0.0,0.0,23.007,0.0,
1906,2020-06-04 22:30:00,0.0,0.0,0.0,23.089,0.0,
1907,2020-06-04 22:45:00,0.0,0.0,0.0,23.058,0.0,
1908,2020-06-04 23:00:00,0.0,0.0,0.0,23.072,0.0,
1909,2020-06-04 23:15:00,0.0,0.0,0.0,23.04,0.0,
1910,2020-06-04 23:30:00,0.0,0.0,0.0,23.085,0.0,
1911,2020-06-04 23:45:00,0.0,0.0,0.0,23.002,0.0,
1912,2020-06-05 00:00:00,0.0,0.0,0.0,23.065,0.0,
1913,2020-06-05 00:15:00,0.0,0.0,0.0,23.066,0.0,
1914,2020-06-05 00:30:00,0.0,0.0,0.0,23.095,0.0,
1915,2020-06-05 00:45:00,0.0,0.0,0.0,23.052,0.0,
1916,2020-06-05 01:00:00,0.0,0.0,0.0,23.07,0.0,
1917,2020-06-05 01:15:00,0.0,0.0,0.0,23.045,0.0,
1918,2020-06-05 01:30:00,0.0,0.0,0.0,23.038,0.0,
1919,2020-06-05 01:45:00,0.0,0.0,0.0,23.036,0.0,
1920,2020-06-05 02:00:00,0.0,0.0,0.0,23.056,0.0,
1921,2020-06-05 02:15:00,0.0,0.0,0.0,23.034,0.0,
1922,2020-06-05 02:30:00,0.0,0.0,0.0,23.045,0.0,
1923,2020-06-05 02:45:00,0.0,0.0,0.0,23.059,0.0,
